pixel_id,latitude,longitude,seasonal_heat_days,annual_heat_days,heat_days_difference,seasonal_threshold_mean,annual_percentile,annual_max_temp
13_26,-12.904299056376926,-38.461368889577315,8.0,11.0,-3.0,34.771857923497265,34.8,37.8
13_27,-12.904299056376926,-38.45238573673612,8.0,11.0,-3.0,34.82327868852457,34.8,37.8
13_28,-12.904299056376926,-38.44340258389492,8.0,11.0,-3.0,34.82240437158471,34.8,37.8
13_29,-12.904299056376926,-38.434419431053726,8.0,11.0,-3.0,34.828360655737725,34.8,37.8
13_30,-12.904299056376926,-38.42543627821254,8.0,11.0,-3.0,34.80109289617491,34.8,37.8
13_31,-12.904299056376926,-38.41645312537134,8.0,11.0,-3.0,34.7680327868853,34.8,37.8
13_32,-12.904299056376926,-38.407469972530144,8.0,11.0,-3.0,34.752732240437176,34.8,37.8
13_33,-12.904299056376926,-38.39848681968895,8.0,11.0,-3.0,34.726584699453575,34.7,37.8
13_34,-12.904299056376926,-38.38950366684775,8.0,10.0,-2.0,34.69969945355195,34.7,37.8
13_35,-12.904299056376926,-38.380520514006555,8.0,10.0,-2.0,34.700191256830614,34.7,37.9
13_36,-12.904299056376926,-38.37153736116536,8.0,10.0,-2.0,34.74248633879784,34.7,37.9
13_37,-12.904299056376926,-38.36255420832417,8.0,10.0,-2.0,34.81177595628417,34.8,37.9
13_38,-12.904299056376926,-38.35357105548297,8.0,11.0,-3.0,34.92412568306012,34.9,37.9
13_39,-12.904299056376926,-38.34458790264178,8.0,11.0,-3.0,34.976202185792346,35.0,37.9
13_40,-12.904299056376926,-38.33560474980058,8.0,11.0,-3.0,34.964945355191276,34.9,37.9
13_41,-12.904299056376926,-38.326621596959384,8.0,11.0,-3.0,34.94603825136612,34.9,37.9
13_42,-12.904299056376926,-38.31763844411819,8.0,11.0,-3.0,34.90210382513663,34.9,37.9
13_43,-12.904299056376926,-38.308655291277,8.0,11.0,-3.0,34.85980874316938,34.8,37.9
14_0,-12.895315903535732,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
14_1,-12.895315903535732,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
14_2,-12.895315903535732,-38.676964557766,8.0,10.0,-2.0,34.59784153005466,34.6,37.6
14_3,-12.895315903535732,-38.6679814049248,8.0,10.0,-2.0,34.595601092896175,34.6,37.6
14_4,-12.895315903535732,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
14_5,-12.895315903535732,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
14_6,-12.895315903535732,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
14_7,-12.895315903535732,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
14_8,-12.895315903535732,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
14_9,-12.895315903535732,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
14_10,-12.895315903535732,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
14_11,-12.895315903535732,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
14_12,-12.895315903535732,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
14_13,-12.895315903535732,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
14_14,-12.895315903535732,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
14_15,-12.895315903535732,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
14_16,-12.895315903535732,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
14_17,-12.895315903535732,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
14_18,-12.895315903535732,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
14_19,-12.895315903535732,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
14_20,-12.895315903535732,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
14_21,-12.895315903535732,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
14_22,-12.895315903535732,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
14_23,-12.895315903535732,-38.4883183481009,4.0,3.0,1.0,37.26259562841531,37.3,37.8
14_24,-12.895315903535732,-38.47933519525971,8.0,10.0,-2.0,34.6998087431694,34.7,37.8
14_25,-12.895315903535732,-38.47035204241851,8.0,10.0,-2.0,34.649426229508215,34.6,37.8
14_26,-12.895315903535732,-38.461368889577315,8.0,11.0,-3.0,34.64303278688526,34.6,37.8
14_27,-12.895315903535732,-38.45238573673612,8.0,10.0,-2.0,34.70887978142076,34.7,37.8
14_28,-12.895315903535732,-38.44340258389492,8.0,11.0,-3.0,34.7683606557377,34.8,37.8
14_29,-12.895315903535732,-38.434419431053726,8.0,11.0,-3.0,34.7683606557377,34.8,37.8
14_30,-12.895315903535732,-38.42543627821254,8.0,11.0,-3.0,34.77510928961749,34.8,37.8
14_31,-12.895315903535732,-38.41645312537134,8.0,11.0,-3.0,34.74357923497269,34.7,37.8
14_32,-12.895315903535732,-38.407469972530144,8.0,11.0,-3.0,34.710437158469944,34.7,37.8
14_33,-12.895315903535732,-38.39848681968895,8.0,11.0,-3.0,34.667131147540964,34.6,37.8
14_34,-12.895315903535732,-38.38950366684775,8.0,10.0,-2.0,34.62333333333337,34.6,37.8
14_35,-12.895315903535732,-38.380520514006555,8.0,10.0,-2.0,34.61702185792349,34.6,37.9
14_36,-12.895315903535732,-38.37153736116536,8.0,10.0,-2.0,34.66281420765026,34.6,37.9
14_37,-12.895315903535732,-38.36255420832417,8.0,10.0,-2.0,34.74232240437156,34.7,37.9
14_38,-12.895315903535732,-38.35357105548297,8.0,10.0,-2.0,34.86122950819672,34.9,37.9
14_39,-12.895315903535732,-38.34458790264178,8.0,11.0,-3.0,34.94352459016394,34.9,37.9
14_40,-12.895315903535732,-38.33560474980058,8.0,11.0,-3.0,34.959999999999994,34.9,37.9
14_41,-12.895315903535732,-38.326621596959384,8.0,11.0,-3.0,34.958497267759576,34.9,37.9
14_42,-12.895315903535732,-38.31763844411819,8.0,11.0,-3.0,34.934644808743194,34.9,37.9
14_43,-12.895315903535732,-38.308655291277,8.0,11.0,-3.0,34.86278688524595,34.8,37.9
15_0,-12.886332750694537,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
15_1,-12.886332750694537,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
15_2,-12.886332750694537,-38.676964557766,4.0,3.0,1.0,37.10510928961748,37.1,37.6
15_3,-12.886332750694537,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
15_4,-12.886332750694537,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
15_5,-12.886332750694537,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
15_6,-12.886332750694537,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
15_7,-12.886332750694537,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
15_8,-12.886332750694537,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
15_9,-12.886332750694537,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
15_10,-12.886332750694537,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
15_11,-12.886332750694537,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
15_12,-12.886332750694537,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
15_13,-12.886332750694537,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
15_14,-12.886332750694537,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
15_15,-12.886332750694537,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
15_16,-12.886332750694537,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
15_17,-12.886332750694537,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
15_18,-12.886332750694537,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
15_19,-12.886332750694537,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
15_20,-12.886332750694537,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
15_21,-12.886332750694537,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
15_22,-12.886332750694537,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
15_23,-12.886332750694537,-38.4883183481009,8.0,10.0,-2.0,34.67049180327866,34.6,37.8
15_24,-12.886332750694537,-38.47933519525971,8.0,10.0,-2.0,34.65027322404371,34.6,37.8
15_25,-12.886332750694537,-38.47035204241851,8.0,10.0,-2.0,34.60778688524592,34.6,37.8
15_26,-12.886332750694537,-38.461368889577315,8.0,10.0,-2.0,34.586748633879786,34.6,37.8
15_27,-12.886332750694537,-38.45238573673612,8.0,10.0,-2.0,34.586748633879786,34.6,37.8
15_28,-12.886332750694537,-38.44340258389492,8.0,10.0,-2.0,34.61907103825135,34.6,37.8
15_29,-12.886332750694537,-38.434419431053726,8.0,11.0,-3.0,34.69762295081965,34.7,37.8
15_30,-12.886332750694537,-38.42543627821254,8.0,11.0,-3.0,34.74576502732242,34.7,37.8
15_31,-12.886332750694537,-38.41645312537134,8.0,11.0,-3.0,34.70907103825136,34.7,37.8
15_32,-12.886332750694537,-38.407469972530144,8.0,10.0,-2.0,34.62669398907106,34.6,37.8
15_33,-12.886332750694537,-38.39848681968895,8.0,10.0,-2.0,34.602486338797846,34.6,37.8
15_34,-12.886332750694537,-38.38950366684775,8.0,10.0,-2.0,34.596693989071014,34.6,37.8
15_35,-12.886332750694537,-38.380520514006555,8.0,10.0,-2.0,34.59387978142077,34.6,37.9
15_36,-12.886332750694537,-38.37153736116536,8.0,11.0,-3.0,34.64221311475408,34.6,37.9
15_37,-12.886332750694537,-38.36255420832417,8.0,10.0,-2.0,34.70767759562841,34.7,37.9
15_38,-12.886332750694537,-38.35357105548297,8.0,10.0,-2.0,34.79112021857926,34.8,37.9
15_39,-12.886332750694537,-38.34458790264178,8.0,11.0,-3.0,34.83745901639348,34.8,37.9
15_40,-12.886332750694537,-38.33560474980058,8.0,11.0,-3.0,34.881420765027386,34.9,37.9
15_41,-12.886332750694537,-38.326621596959384,8.0,11.0,-3.0,34.93010928961752,34.9,37.9
15_42,-12.886332750694537,-38.31763844411819,8.0,11.0,-3.0,34.93010928961752,34.9,37.9
15_43,-12.886332750694537,-38.308655291277,8.0,11.0,-3.0,34.93303278688526,34.9,37.9
16_0,-12.87734959785334,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
16_1,-12.87734959785334,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
16_2,-12.87734959785334,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
16_3,-12.87734959785334,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
16_4,-12.87734959785334,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
16_5,-12.87734959785334,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
16_6,-12.87734959785334,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
16_7,-12.87734959785334,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
16_8,-12.87734959785334,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
16_9,-12.87734959785334,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
16_10,-12.87734959785334,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
16_11,-12.87734959785334,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
16_12,-12.87734959785334,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
16_13,-12.87734959785334,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
16_14,-12.87734959785334,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
16_15,-12.87734959785334,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
16_16,-12.87734959785334,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
16_17,-12.87734959785334,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
16_18,-12.87734959785334,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
16_19,-12.87734959785334,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
16_20,-12.87734959785334,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
16_21,-12.87734959785334,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
16_22,-12.87734959785334,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
16_23,-12.87734959785334,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
16_24,-12.87734959785334,-38.47933519525971,0.0,0.0,0.0,31.9,31.9,
16_25,-12.87734959785334,-38.47035204241851,8.0,10.0,-2.0,34.664453551912565,34.6,37.8
16_26,-12.87734959785334,-38.461368889577315,8.0,10.0,-2.0,34.6246994535519,34.6,37.8
16_27,-12.87734959785334,-38.45238573673612,8.0,10.0,-2.0,34.59128415300546,34.6,37.8
16_28,-12.87734959785334,-38.44340258389492,8.0,10.0,-2.0,34.61046448087432,34.6,37.8
16_29,-12.87734959785334,-38.434419431053726,8.0,11.0,-3.0,34.69363387978143,34.7,37.8
16_30,-12.87734959785334,-38.42543627821254,8.0,11.0,-3.0,34.73262295081967,34.7,37.8
16_31,-12.87734959785334,-38.41645312537134,8.0,11.0,-3.0,34.68633879781424,34.7,37.8
16_32,-12.87734959785334,-38.407469972530144,8.0,10.0,-2.0,34.59816939890713,34.6,37.8
16_33,-12.87734959785334,-38.39848681968895,8.0,10.0,-2.0,34.58923497267763,34.6,37.8
16_34,-12.87734959785334,-38.38950366684775,8.0,10.0,-2.0,34.57453551912568,34.6,37.8
16_35,-12.87734959785334,-38.380520514006555,8.0,10.0,-2.0,34.59008196721312,34.6,37.9
16_36,-12.87734959785334,-38.37153736116536,8.0,10.0,-2.0,34.63218579234972,34.6,37.9
16_37,-12.87734959785334,-38.36255420832417,8.0,10.0,-2.0,34.69592896174866,34.7,37.9
16_38,-12.87734959785334,-38.35357105548297,8.0,10.0,-2.0,34.73000000000001,34.7,37.9
16_39,-12.87734959785334,-38.34458790264178,8.0,11.0,-3.0,34.752322404371604,34.7,37.9
16_40,-12.87734959785334,-38.33560474980058,8.0,11.0,-3.0,34.77407103825136,34.7,37.9
16_41,-12.87734959785334,-38.326621596959384,8.0,11.0,-3.0,34.81174863387978,34.8,37.9
16_42,-12.87734959785334,-38.31763844411819,8.0,11.0,-3.0,34.86019125683063,34.8,37.9
16_43,-12.87734959785334,-38.308655291277,8.0,11.0,-3.0,34.88950819672135,34.8,37.9
17_0,-12.868366445012146,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
17_1,-12.868366445012146,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
17_2,-12.868366445012146,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
17_3,-12.868366445012146,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
17_4,-12.868366445012146,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
17_5,-12.868366445012146,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
17_6,-12.868366445012146,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
17_7,-12.868366445012146,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
17_8,-12.868366445012146,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
17_9,-12.868366445012146,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
17_10,-12.868366445012146,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
17_11,-12.868366445012146,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
17_12,-12.868366445012146,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
17_13,-12.868366445012146,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
17_14,-12.868366445012146,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
17_15,-12.868366445012146,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
17_16,-12.868366445012146,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
17_17,-12.868366445012146,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
17_18,-12.868366445012146,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
17_19,-12.868366445012146,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
17_20,-12.868366445012146,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
17_21,-12.868366445012146,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
17_22,-12.868366445012146,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
17_23,-12.868366445012146,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
17_24,-12.868366445012146,-38.47933519525971,4.0,3.0,1.0,37.32538251366121,37.3,37.8
17_25,-12.868366445012146,-38.47035204241851,4.0,3.0,1.0,37.33849726775959,37.3,37.8
17_26,-12.868366445012146,-38.461368889577315,8.0,10.0,-2.0,34.75956284153005,34.7,37.8
17_27,-12.868366445012146,-38.45238573673612,8.0,10.0,-2.0,34.69021857923501,34.7,37.8
17_28,-12.868366445012146,-38.44340258389492,8.0,11.0,-3.0,34.655846994535494,34.7,37.8
17_29,-12.868366445012146,-38.434419431053726,8.0,10.0,-2.0,34.65161202185791,34.7,37.8
17_30,-12.868366445012146,-38.42543627821254,8.0,10.0,-2.0,34.67352459016392,34.7,37.8
17_31,-12.868366445012146,-38.41645312537134,8.0,10.0,-2.0,34.664890710382515,34.6,37.8
17_32,-12.868366445012146,-38.407469972530144,8.0,10.0,-2.0,34.60822404371582,34.6,37.8
17_33,-12.868366445012146,-38.39848681968895,8.0,10.0,-2.0,34.5831693989071,34.5,37.8
17_34,-12.868366445012146,-38.38950366684775,8.0,10.0,-2.0,34.576967213114756,34.6,37.9
17_35,-12.868366445012146,-38.380520514006555,8.0,10.0,-2.0,34.614043715847,34.6,37.9
17_36,-12.868366445012146,-38.37153736116536,8.0,10.0,-2.0,34.614043715847,34.6,37.9
17_37,-12.868366445012146,-38.36255420832417,8.0,10.0,-2.0,34.65112021857925,34.6,37.9
17_38,-12.868366445012146,-38.35357105548297,8.0,10.0,-2.0,34.66423497267759,34.7,37.9
17_39,-12.868366445012146,-38.34458790264178,8.0,10.0,-2.0,34.63877049180325,34.6,37.9
17_40,-12.868366445012146,-38.33560474980058,8.0,10.0,-2.0,34.649125683060085,34.6,37.9
17_41,-12.868366445012146,-38.326621596959384,8.0,10.0,-2.0,34.67562841530055,34.6,37.9
17_42,-12.868366445012146,-38.31763844411819,8.0,10.0,-2.0,34.7018579234973,34.7,37.9
17_43,-12.868366445012146,-38.308655291277,8.0,10.0,-2.0,34.731666666666676,34.7,37.9
18_0,-12.859383292170952,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
18_1,-12.859383292170952,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
18_2,-12.859383292170952,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
18_3,-12.859383292170952,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
18_4,-12.859383292170952,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
18_5,-12.859383292170952,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
18_6,-12.859383292170952,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
18_7,-12.859383292170952,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
18_8,-12.859383292170952,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
18_9,-12.859383292170952,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
18_10,-12.859383292170952,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
18_11,-12.859383292170952,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
18_12,-12.859383292170952,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
18_13,-12.859383292170952,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
18_14,-12.859383292170952,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
18_15,-12.859383292170952,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
18_16,-12.859383292170952,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
18_17,-12.859383292170952,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
18_18,-12.859383292170952,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
18_19,-12.859383292170952,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
18_20,-12.859383292170952,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
18_21,-12.859383292170952,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
18_22,-12.859383292170952,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
18_23,-12.859383292170952,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
18_24,-12.859383292170952,-38.47933519525971,0.0,0.0,0.0,31.9,31.9,
18_25,-12.859383292170952,-38.47035204241851,8.0,10.0,-2.0,34.79281420765026,34.8,37.8
18_26,-12.859383292170952,-38.461368889577315,8.0,10.0,-2.0,34.7831693989071,34.8,37.8
18_27,-12.859383292170952,-38.45238573673612,8.0,10.0,-2.0,34.75612021857926,34.7,37.8
18_28,-12.859383292170952,-38.44340258389492,8.0,10.0,-2.0,34.69491803278694,34.7,37.8
18_29,-12.859383292170952,-38.434419431053726,8.0,10.0,-2.0,34.68937158469943,34.7,37.8
18_30,-12.859383292170952,-38.42543627821254,8.0,10.0,-2.0,34.66428961748637,34.7,37.8
18_31,-12.859383292170952,-38.41645312537134,8.0,10.0,-2.0,34.650983606557375,34.6,37.8
18_32,-12.859383292170952,-38.407469972530144,8.0,10.0,-2.0,34.575273224043684,34.5,37.8
18_33,-12.859383292170952,-38.39848681968895,8.0,10.0,-2.0,34.575273224043684,34.5,37.8
18_34,-12.859383292170952,-38.38950366684775,8.0,10.0,-2.0,34.5660382513661,34.5,37.8
18_35,-12.859383292170952,-38.380520514006555,8.0,10.0,-2.0,34.59797814207652,34.6,37.9
18_36,-12.859383292170952,-38.37153736116536,8.0,10.0,-2.0,34.622595628415276,34.6,37.9
18_37,-12.859383292170952,-38.36255420832417,8.0,10.0,-2.0,34.6556830601093,34.6,37.9
18_38,-12.859383292170952,-38.35357105548297,8.0,10.0,-2.0,34.64625683060109,34.6,37.9
18_39,-12.859383292170952,-38.34458790264178,8.0,10.0,-2.0,34.6296174863388,34.6,37.9
18_40,-12.859383292170952,-38.33560474980058,8.0,10.0,-2.0,34.63489071038253,34.6,37.9
18_41,-12.859383292170952,-38.326621596959384,8.0,10.0,-2.0,34.64685792349728,34.6,37.9
18_42,-12.859383292170952,-38.31763844411819,8.0,10.0,-2.0,34.665601092896175,34.6,37.9
18_43,-12.859383292170952,-38.308655291277,8.0,10.0,-2.0,34.67581967213114,34.6,37.9
19_0,-12.850400139329755,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
19_1,-12.850400139329755,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
19_2,-12.850400139329755,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
19_3,-12.850400139329755,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
19_4,-12.850400139329755,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
19_5,-12.850400139329755,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
19_6,-12.850400139329755,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
19_7,-12.850400139329755,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
19_8,-12.850400139329755,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
19_9,-12.850400139329755,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
19_10,-12.850400139329755,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
19_11,-12.850400139329755,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
19_12,-12.850400139329755,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
19_13,-12.850400139329755,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
19_14,-12.850400139329755,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
19_15,-12.850400139329755,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
19_16,-12.850400139329755,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
19_17,-12.850400139329755,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
19_18,-12.850400139329755,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
19_19,-12.850400139329755,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
19_20,-12.850400139329755,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
19_21,-12.850400139329755,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
19_22,-12.850400139329755,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
19_23,-12.850400139329755,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
19_24,-12.850400139329755,-38.47933519525971,0.0,0.0,0.0,31.9,31.9,
19_25,-12.850400139329755,-38.47035204241851,4.0,2.0,2.0,37.349890710382496,37.4,37.8
19_26,-12.850400139329755,-38.461368889577315,8.0,10.0,-2.0,34.78401639344262,34.8,37.8
19_27,-12.850400139329755,-38.45238573673612,8.0,10.0,-2.0,34.695000000000036,34.6,37.8
19_28,-12.850400139329755,-38.44340258389492,8.0,10.0,-2.0,34.66352459016391,34.7,37.8
19_29,-12.850400139329755,-38.434419431053726,8.0,10.0,-2.0,34.67997267759561,34.7,37.8
19_30,-12.850400139329755,-38.42543627821254,8.0,10.0,-2.0,34.67428961748633,34.7,37.8
19_31,-12.850400139329755,-38.41645312537134,8.0,10.0,-2.0,34.65128415300548,34.6,37.8
19_32,-12.850400139329755,-38.407469972530144,8.0,10.0,-2.0,34.625000000000014,34.6,37.8
19_33,-12.850400139329755,-38.39848681968895,8.0,10.0,-2.0,34.60180327868853,34.6,37.8
19_34,-12.850400139329755,-38.38950366684775,8.0,10.0,-2.0,34.603688524590176,34.6,37.8
19_35,-12.850400139329755,-38.380520514006555,8.0,10.0,-2.0,34.62412568306012,34.6,37.9
19_36,-12.850400139329755,-38.37153736116536,8.0,10.0,-2.0,34.66445355191257,34.7,37.9
19_37,-12.850400139329755,-38.36255420832417,8.0,10.0,-2.0,34.686885245901685,34.7,37.9
19_38,-12.850400139329755,-38.35357105548297,8.0,10.0,-2.0,34.671612021857946,34.7,37.9
19_39,-12.850400139329755,-38.34458790264178,8.0,10.0,-2.0,34.63781420765028,34.6,37.9
19_40,-12.850400139329755,-38.33560474980058,8.0,10.0,-2.0,34.604999999999976,34.6,37.9
19_41,-12.850400139329755,-38.326621596959384,8.0,10.0,-2.0,34.61866120218579,34.6,37.9
19_42,-12.850400139329755,-38.31763844411819,8.0,10.0,-2.0,34.62642076502731,34.6,37.9
19_43,-12.850400139329755,-38.308655291277,8.0,10.0,-2.0,34.62934426229509,34.6,37.9
20_0,-12.84141698648856,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
20_1,-12.84141698648856,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
20_2,-12.84141698648856,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
20_3,-12.84141698648856,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
20_4,-12.84141698648856,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
20_5,-12.84141698648856,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
20_6,-12.84141698648856,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
20_7,-12.84141698648856,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
20_8,-12.84141698648856,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
20_9,-12.84141698648856,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
20_10,-12.84141698648856,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
20_11,-12.84141698648856,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
20_12,-12.84141698648856,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
20_13,-12.84141698648856,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
20_14,-12.84141698648856,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
20_15,-12.84141698648856,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
