pixel_id,latitude,longitude,reference_percentile,heat_days,threshold_used,temperature_trend,seasonal_means,annual_max,annual_min,annual_range
13_15,-12.904299056376926,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_16,-12.904299056376926,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_17,-12.904299056376926,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_18,-12.904299056376926,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_19,-12.904299056376926,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_20,-12.904299056376926,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_21,-12.904299056376926,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_22,-12.904299056376926,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_23,-12.904299056376926,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_24,-12.904299056376926,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_25,-12.904299056376926,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_26,-12.904299056376926,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_27,-12.904299056376926,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_28,-12.904299056376926,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_29,-12.904299056376926,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_30,-12.904299056376926,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_31,-12.904299056376926,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_32,-12.904299056376926,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_33,-12.904299056376926,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_34,-12.904299056376926,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_35,-12.904299056376926,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_36,-12.904299056376926,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_37,-12.904299056376926,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_0,-12.895315903535732,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_1,-12.895315903535732,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_2,-12.895315903535732,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_3,-12.895315903535732,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_4,-12.895315903535732,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_5,-12.895315903535732,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_6,-12.895315903535732,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_7,-12.895315903535732,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_8,-12.895315903535732,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_9,-12.895315903535732,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_10,-12.895315903535732,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_11,-12.895315903535732,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_12,-12.895315903535732,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_13,-12.895315903535732,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_14,-12.895315903535732,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_15,-12.895315903535732,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_16,-12.895315903535732,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_17,-12.895315903535732,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_18,-12.895315903535732,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_19,-12.895315903535732,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_20,-12.895315903535732,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_21,-12.895315903535732,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_22,-12.895315903535732,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_23,-12.895315903535732,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_24,-12.895315903535732,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_25,-12.895315903535732,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_26,-12.895315903535732,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_27,-12.895315903535732,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_28,-12.895315903535732,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_29,-12.895315903535732,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_30,-12.895315903535732,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_31,-12.895315903535732,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_32,-12.895315903535732,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_33,-12.895315903535732,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_34,-12.895315903535732,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_35,-12.895315903535732,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_36,-12.895315903535732,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_37,-12.895315903535732,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_0,-12.886332750694537,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_1,-12.886332750694537,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_2,-12.886332750694537,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_3,-12.886332750694537,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_4,-12.886332750694537,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_5,-12.886332750694537,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_6,-12.886332750694537,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_7,-12.886332750694537,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_8,-12.886332750694537,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_9,-12.886332750694537,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_10,-12.886332750694537,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_11,-12.886332750694537,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_12,-12.886332750694537,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_13,-12.886332750694537,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_14,-12.886332750694537,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_15,-12.886332750694537,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_16,-12.886332750694537,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_17,-12.886332750694537,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_18,-12.886332750694537,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_19,-12.886332750694537,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_20,-12.886332750694537,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_21,-12.886332750694537,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_22,-12.886332750694537,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_23,-12.886332750694537,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_24,-12.886332750694537,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_25,-12.886332750694537,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_26,-12.886332750694537,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_27,-12.886332750694537,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_28,-12.886332750694537,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_29,-12.886332750694537,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_30,-12.886332750694537,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_31,-12.886332750694537,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_32,-12.886332750694537,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_33,-12.886332750694537,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_34,-12.886332750694537,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_35,-12.886332750694537,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_36,-12.886332750694537,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_37,-12.886332750694537,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_0,-12.87734959785334,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_1,-12.87734959785334,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_2,-12.87734959785334,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_3,-12.87734959785334,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_4,-12.87734959785334,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_5,-12.87734959785334,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_6,-12.87734959785334,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_7,-12.87734959785334,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_8,-12.87734959785334,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_9,-12.87734959785334,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_10,-12.87734959785334,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_11,-12.87734959785334,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_12,-12.87734959785334,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_13,-12.87734959785334,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_14,-12.87734959785334,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_15,-12.87734959785334,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_16,-12.87734959785334,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_17,-12.87734959785334,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_18,-12.87734959785334,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_19,-12.87734959785334,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_20,-12.87734959785334,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_21,-12.87734959785334,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_22,-12.87734959785334,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_23,-12.87734959785334,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_24,-12.87734959785334,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_25,-12.87734959785334,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_26,-12.87734959785334,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_27,-12.87734959785334,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_28,-12.87734959785334,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_29,-12.87734959785334,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_30,-12.87734959785334,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_31,-12.87734959785334,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_32,-12.87734959785334,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_33,-12.87734959785334,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_34,-12.87734959785334,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_35,-12.87734959785334,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_36,-12.87734959785334,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_37,-12.87734959785334,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_0,-12.868366445012146,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_1,-12.868366445012146,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_2,-12.868366445012146,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_3,-12.868366445012146,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_4,-12.868366445012146,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_5,-12.868366445012146,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_6,-12.868366445012146,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_7,-12.868366445012146,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_8,-12.868366445012146,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_9,-12.868366445012146,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_10,-12.868366445012146,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_11,-12.868366445012146,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_12,-12.868366445012146,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_13,-12.868366445012146,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_14,-12.868366445012146,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_15,-12.868366445012146,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_16,-12.868366445012146,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_17,-12.868366445012146,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_18,-12.868366445012146,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_19,-12.868366445012146,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_20,-12.868366445012146,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_21,-12.868366445012146,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_22,-12.868366445012146,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_23,-12.868366445012146,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_24,-12.868366445012146,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_25,-12.868366445012146,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_26,-12.868366445012146,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_27,-12.868366445012146,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_28,-12.868366445012146,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_29,-12.868366445012146,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_30,-12.868366445012146,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_31,-12.868366445012146,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_32,-12.868366445012146,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_33,-12.868366445012146,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_34,-12.868366445012146,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_35,-12.868366445012146,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_36,-12.868366445012146,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_37,-12.868366445012146,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_0,-12.859383292170952,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_1,-12.859383292170952,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_2,-12.859383292170952,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_3,-12.859383292170952,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_4,-12.859383292170952,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_5,-12.859383292170952,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_6,-12.859383292170952,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_7,-12.859383292170952,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_8,-12.859383292170952,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_9,-12.859383292170952,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_10,-12.859383292170952,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_11,-12.859383292170952,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_12,-12.859383292170952,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_13,-12.859383292170952,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_14,-12.859383292170952,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_15,-12.859383292170952,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_16,-12.859383292170952,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_17,-12.859383292170952,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_18,-12.859383292170952,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_19,-12.859383292170952,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_20,-12.859383292170952,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_21,-12.859383292170952,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_22,-12.859383292170952,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_23,-12.859383292170952,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_24,-12.859383292170952,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_25,-12.859383292170952,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_26,-12.859383292170952,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_27,-12.859383292170952,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_28,-12.859383292170952,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_29,-12.859383292170952,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_30,-12.859383292170952,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_31,-12.859383292170952,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_32,-12.859383292170952,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_33,-12.859383292170952,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_34,-12.859383292170952,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_35,-12.859383292170952,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_36,-12.859383292170952,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_37,-12.859383292170952,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_0,-12.850400139329755,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_1,-12.850400139329755,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_2,-12.850400139329755,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_3,-12.850400139329755,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_4,-12.850400139329755,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_5,-12.850400139329755,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_6,-12.850400139329755,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_7,-12.850400139329755,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_8,-12.850400139329755,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_9,-12.850400139329755,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10,-12.850400139329755,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11,-12.850400139329755,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12,-12.850400139329755,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_13,-12.850400139329755,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_14,-12.850400139329755,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_15,-12.850400139329755,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_16,-12.850400139329755,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_17,-12.850400139329755,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_18,-12.850400139329755,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_19,-12.850400139329755,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_20,-12.850400139329755,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_21,-12.850400139329755,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_22,-12.850400139329755,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_23,-12.850400139329755,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_24,-12.850400139329755,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_25,-12.850400139329755,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_26,-12.850400139329755,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_27,-12.850400139329755,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_28,-12.850400139329755,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_29,-12.850400139329755,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_30,-12.850400139329755,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_31,-12.850400139329755,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_32,-12.850400139329755,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_33,-12.850400139329755,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_34,-12.850400139329755,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_35,-12.850400139329755,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_36,-12.850400139329755,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_37,-12.850400139329755,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_0,-12.84141698648856,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_1,-12.84141698648856,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_2,-12.84141698648856,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_3,-12.84141698648856,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_4,-12.84141698648856,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_5,-12.84141698648856,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_6,-12.84141698648856,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
